MEMBER_NO,DATE,BRANCH_CODE,BRANCH_TYPE,AMOUNT,CURRENCY,TRAN_CODE,TRAN_DESC
7773053501,2020-06-10,230,STORE,7624.75,PHP,IN1003,TYPE3
0808529290,2020-07-01,384,STORE,6113.50,PHP,IN1002,TYPE2
9787581942,2020-06-15,MOB,MOBILE,4255.75,PHP,IN1004,TYPE4
9145256960,2020-01-19,157,STORE,6491.50,PHP,IN1001,TYPE1
5820700385,2020-06-09,052,STORE,3500.00,PHP,IN1003,TYPE3
2412994167,2020-09-03,MOB,MOBILE,1814.50,PHP,IN1004,TYPE4
8867349901,2020-02-26,380,STORE,1359.00,PHP,IN1003,TYPE3
7128163974,2020-12-16,350,STORE,5089.25,PHP,IN1004,TYPE4
3388746269,2020-11-24,971,STORE,6905.25,PHP,IN1005,TYPE5
7699337822,2020-04-01,810,STORE,9204.00,PHP,IN1002,TYPE2
2064700637,2020-06-14,918,STORE,1813.25,PHP,IN1002,TYPE2
0178181510,2020-03-10,MOB,MOBILE,5348.50,PHP,IN1005,TYPE5
7164137673,2020-03-03,MOB,MOBILE,8454.75,PHP,IN1004,TYPE4
9850295736,2020-02-11,MOB,MOBILE,5141.00,PHP,IN1001,TYPE1
9007281457,2020-01-06,MOB,MOBILE,7002.75,PHP,IN1002,TYPE2
9824321415,2020-09-03,156,STORE,7606.25,PHP,IN1004,TYPE4
6853468851,2020-04-11,099,STORE,6453.50,PHP,IN1005,TYPE5
3796277608,2020-02-06,903,STORE,1888.25,PHP,IN1005,TYPE5
7214887750,2020-09-27,439,STORE,2044.50,PHP,IN1003,TYPE3
2307093090,2020-11-26,511,STORE,3429.00,PHP,IN1001,TYPE1
9363381728,2020-03-20,261,STORE,3453.75,PHP,IN1003,TYPE3
8245103453,2020-11-09,MOB,MOBILE,1276.00,PHP,IN1002,TYPE2
3075625688,2020-03-07,MOB,MOBILE,2181.75,PHP,IN1003,TYPE3
3071340812,2020-09-12,MOB,MOBILE,9193.00,PHP,IN1004,TYPE4
6718489155,2020-06-13,140,STORE,586.75,PHP,IN1001,TYPE1
5466874415,2020-03-10,MOB,MOBILE,694.25,PHP,IN1005,TYPE5
8205723345,2020-07-19,MOB,MOBILE,3893.25,PHP,IN1005,TYPE5
0351459052,2020-03-13,964,STORE,3504.75,PHP,IN1005,TYPE5
5065568174,2020-07-28,927,STORE,418.50,PHP,IN1005,TYPE5
1362994064,2020-10-16,MOB,MOBILE,433.50,PHP,IN1003,TYPE3
7994499418,2020-06-14,746,STORE,7599.25,PHP,IN1002,TYPE2
9428336484,2020-04-18,MOB,MOBILE,4531.50,PHP,IN1005,TYPE5
8220095229,2020-07-21,307,STORE,1279.25,PHP,IN1004,TYPE4
2756648105,2020-07-07,MOB,MOBILE,7948.25,PHP,IN1004,TYPE4
6193324599,2020-11-05,621,STORE,9371.50,PHP,IN1004,TYPE4
4242193892,2020-04-08,MOB,MOBILE,4121.50,PHP,IN1002,TYPE2
6262297919,2020-02-24,MOB,MOBILE,7447.75,PHP,IN1004,TYPE4
5711619681,2020-02-25,713,STORE,7845.25,PHP,IN1002,TYPE2
8639419681,2020-11-04,268,STORE,294.75,PHP,IN1002,TYPE2
7582533583,2020-07-26,196,STORE,4713.25,PHP,IN1004,TYPE4
1520031105,2020-10-06,MOB,MOBILE,6544.25,PHP,IN1002,TYPE2
1084934139,2020-11-09,313,STORE,832.00,PHP,IN1005,TYPE5
9677748283,2020-03-03,297,STORE,291.75,PHP,IN1001,TYPE1
8656166143,2020-04-15,MOB,MOBILE,6903.25,PHP,IN1003,TYPE3
3939103841,2020-11-27,641,STORE,2478.25,PHP,IN1005,TYPE5
0098405308,2020-01-07,947,STORE,6078.75,PHP,IN1002,TYPE2
6891883848,2020-12-05,809,STORE,9064.00,PHP,IN1003,TYPE3
9056726659,2020-05-17,MOB,MOBILE,1560.75,PHP,IN1002,TYPE2
0895908651,2020-08-09,072,STORE,7091.75,PHP,IN1005,TYPE5
7329716239,2020-09-20,786,STORE,2951.50,PHP,IN1005,TYPE5
9051631933,2020-07-31,MOB,MOBILE,3164.25,PHP,IN1004,TYPE4
5780608098,2020-06-26,800,STORE,9668.25,PHP,IN1002,TYPE2
8777896359,2020-04-29,MOB,MOBILE,1117.00,PHP,IN1003,TYPE3
2445410963,2020-02-26,MOB,MOBILE,4008.25,PHP,IN1004,TYPE4
0216655332,2020-05-24,MOB,MOBILE,9885.75,PHP,IN1001,TYPE1
8832988955,2020-11-05,176,STORE,3051.75,PHP,IN1002,TYPE2
6749486837,2020-01-26,459,STORE,9721.25,PHP,IN1001,TYPE1
8999842034,2020-12-26,MOB,MOBILE,9634.75,PHP,IN1001,TYPE1
7706151545,2020-09-16,MOB,MOBILE,2959.50,PHP,IN1003,TYPE3
8551977943,2020-01-13,820,STORE,4339.25,PHP,IN1004,TYPE4
3441505153,2020-10-05,MOB,MOBILE,381.50,PHP,IN1004,TYPE4
8980923950,2020-05-24,MOB,MOBILE,8736.00,PHP,IN1002,TYPE2
9082140665,2020-06-30,MOB,MOBILE,7906.25,PHP,IN1001,TYPE1
3124347402,2020-09-05,MOB,MOBILE,1957.25,PHP,IN1004,TYPE4
2028613378,2020-09-13,MOB,MOBILE,5288.25,PHP,IN1005,TYPE5
3986592681,2020-12-10,MOB,MOBILE,1486.00,PHP,IN1005,TYPE5
7761658609,2020-06-25,928,STORE,2858.00,PHP,IN1003,TYPE3
3892513233,2020-03-13,MOB,MOBILE,2000.00,PHP,IN1003,TYPE3
5171418676,2020-10-01,712,STORE,7192.50,PHP,IN1003,TYPE3
7665072497,2020-01-16,996,STORE,3150.75,PHP,IN1004,TYPE4
0801434689,2020-09-02,629,STORE,9680.00,PHP,IN1003,TYPE3
4420515532,2020-01-27,318,STORE,8926.00,PHP,IN1004,TYPE4
3604080351,2020-08-06,MOB,MOBILE,488.25,PHP,IN1005,TYPE5
2163507023,2020-09-18,459,STORE,7286.25,PHP,IN1003,TYPE3
1037350269,2020-09-04,796,STORE,8878.25,PHP,IN1005,TYPE5
4390970998,2020-12-14,299,STORE,19.00,PHP,IN1003,TYPE3
8963749152,2020-08-21,971,STORE,6191.25,PHP,IN1002,TYPE2
8271569189,2020-05-21,MOB,MOBILE,9852.75,PHP,IN1001,TYPE1
5580309195,2020-03-06,MOB,MOBILE,9947.75,PHP,IN1001,TYPE1
0827797342,2020-11-07,MOB,MOBILE,3236.25,PHP,IN1004,TYPE4
6267459409,2020-12-27,MOB,MOBILE,8776.75,PHP,IN1004,TYPE4
4316527826,2020-06-02,MOB,MOBILE,6436.75,PHP,IN1005,TYPE5
5570156688,2020-02-18,MOB,MOBILE,1151.50,PHP,IN1004,TYPE4
7844218199,2020-05-19,MOB,MOBILE,6281.25,PHP,IN1003,TYPE3
1984994578,2020-01-03,MOB,MOBILE,4689.50,PHP,IN1001,TYPE1
7011397573,2020-02-29,MOB,MOBILE,3093.25,PHP,IN1003,TYPE3
4160386359,2020-11-01,962,STORE,9350.50,PHP,IN1002,TYPE2
4221693902,2020-02-04,640,STORE,6057.75,PHP,IN1004,TYPE4
8597614103,2020-11-25,883,STORE,5473.75,PHP,IN1005,TYPE5
9688333599,2020-12-30,MOB,MOBILE,1537.25,PHP,IN1002,TYPE2
8208328622,2020-10-23,599,STORE,4611.75,PHP,IN1001,TYPE1
3085806073,2020-01-12,737,STORE,1947.25,PHP,IN1004,TYPE4
4913918567,2020-04-05,MOB,MOBILE,6499.50,PHP,IN1002,TYPE2
0022313822,2020-04-10,473,STORE,1300.25,PHP,IN1002,TYPE2
5311699161,2020-10-05,057,STORE,7826.25,PHP,IN1003,TYPE3
5061440632,2020-06-08,MOB,MOBILE,2853.00,PHP,IN1005,TYPE5
7952364887,2020-09-16,MOB,MOBILE,7703.75,PHP,IN1003,TYPE3
5012978051,2020-04-26,MOB,MOBILE,4601.00,PHP,IN1004,TYPE4
8487408693,2020-09-29,MOB,MOBILE,528.25,PHP,IN1001,TYPE1
4468776156,2020-11-07,156,STORE,2072.50,PHP,IN1001,TYPE1
8556914082,2020-12-01,305,STORE,3283.50,PHP,IN1005,TYPE5
6373178403,2020-10-11,MOB,MOBILE,3171.50,PHP,IN1004,TYPE4
3079150325,2020-01-14,MOB,MOBILE,4922.00,PHP,IN1005,TYPE5
4369117508,2020-01-20,MOB,MOBILE,6281.75,PHP,IN1004,TYPE4
9253230842,2020-10-11,MOB,MOBILE,7465.00,PHP,IN1003,TYPE3
6440439487,2020-01-24,MOB,MOBILE,6321.25,PHP,IN1005,TYPE5
2450871696,2020-05-23,MOB,MOBILE,9037.00,PHP,IN1005,TYPE5
5751582948,2020-06-16,MOB,MOBILE,5618.00,PHP,IN1002,TYPE2
2337918488,2020-01-25,476,STORE,7818.00,PHP,IN1004,TYPE4
7992507665,2020-12-30,910,STORE,6117.00,PHP,IN1004,TYPE4
7604955038,2020-02-15,MOB,MOBILE,6352.25,PHP,IN1003,TYPE3
0033620217,2020-04-10,261,STORE,9511.25,PHP,IN1005,TYPE5
4067851854,2020-07-29,962,STORE,4151.25,PHP,IN1005,TYPE5
3805607234,2020-07-13,MOB,MOBILE,116.25,PHP,IN1002,TYPE2
4939901236,2020-10-14,643,STORE,9400.50,PHP,IN1001,TYPE1
6016519911,2020-06-04,MOB,MOBILE,8887.50,PHP,IN1002,TYPE2
5963715556,2020-12-25,089,STORE,1665.75,PHP,IN1004,TYPE4
3453684942,2020-06-04,MOB,MOBILE,3656.25,PHP,IN1005,TYPE5
5934062633,2020-03-17,MOB,MOBILE,7650.25,PHP,IN1001,TYPE1
1508099172,2020-07-11,376,STORE,400.50,PHP,IN1003,TYPE3
0128168175,2020-03-10,531,STORE,7834.50,PHP,IN1004,TYPE4
2117137281,2020-11-19,867,STORE,6461.50,PHP,IN1005,TYPE5
4830498683,2020-05-18,MOB,MOBILE,2304.50,PHP,IN1001,TYPE1
8406233451,2020-08-28,MOB,MOBILE,1637.00,PHP,IN1002,TYPE2
8570193418,2020-05-01,MOB,MOBILE,1363.75,PHP,IN1004,TYPE4
8254416715,2020-04-29,MOB,MOBILE,4113.00,PHP,IN1004,TYPE4
9504042165,2020-12-30,MOB,MOBILE,313.50,PHP,IN1002,TYPE2
6286220951,2020-03-03,MOB,MOBILE,4372.50,PHP,IN1001,TYPE1
9224170410,2020-03-18,370,STORE,6479.25,PHP,IN1004,TYPE4
6344611836,2020-08-09,639,STORE,9274.50,PHP,IN1005,TYPE5
4457455468,2020-02-15,MOB,MOBILE,6683.50,PHP,IN1002,TYPE2
3908765485,2020-06-12,374,STORE,4918.75,PHP,IN1001,TYPE1
6054524188,2020-01-24,MOB,MOBILE,330.75,PHP,IN1001,TYPE1
8049692940,2020-09-03,MOB,MOBILE,7274.00,PHP,IN1001,TYPE1
6635042728,2020-07-14,495,STORE,4682.00,PHP,IN1002,TYPE2
3923941447,2020-04-07,MOB,MOBILE,1995.75,PHP,IN1002,TYPE2
3057875197,2020-03-01,103,STORE,6766.25,PHP,IN1001,TYPE1
8820427491,2020-04-16,MOB,MOBILE,5128.00,PHP,IN1002,TYPE2
6144387784,2020-02-01,961,STORE,4915.25,PHP,IN1001,TYPE1
3884680063,2020-05-11,MOB,MOBILE,5044.25,PHP,IN1003,TYPE3
5226332113,2020-05-22,067,STORE,1812.50,PHP,IN1002,TYPE2
0656586647,2020-04-23,MOB,MOBILE,7776.25,PHP,IN1002,TYPE2
6925621400,2020-02-29,MOB,MOBILE,4129.00,PHP,IN1005,TYPE5
1322347277,2020-03-18,MOB,MOBILE,5113.75,PHP,IN1002,TYPE2
5910712772,2020-09-27,324,STORE,6515.75,PHP,IN1003,TYPE3
2498713645,2020-05-25,MOB,MOBILE,8741.50,PHP,IN1004,TYPE4
9434303586,2020-05-09,652,STORE,7120.25,PHP,IN1005,TYPE5
9808149843,2020-06-12,MOB,MOBILE,9881.25,PHP,IN1005,TYPE5
7201388711,2020-08-08,MOB,MOBILE,3461.25,PHP,IN1001,TYPE1
9144335407,2020-01-29,MOB,MOBILE,9562.50,PHP,IN1004,TYPE4
7305263640,2020-03-16,998,STORE,9445.00,PHP,IN1001,TYPE1
3802356423,2020-04-06,483,STORE,3884.25,PHP,IN1001,TYPE1
4909560602,2020-07-02,819,STORE,4601.25,PHP,IN1002,TYPE2
8841128454,2020-02-08,737,STORE,6428.75,PHP,IN1004,TYPE4
3636344435,2020-01-23,MOB,MOBILE,3688.25,PHP,IN1005,TYPE5
3158358904,2020-03-20,MOB,MOBILE,8126.50,PHP,IN1002,TYPE2
7325927105,2020-12-09,MOB,MOBILE,4873.00,PHP,IN1004,TYPE4
6687050385,2020-08-22,MOB,MOBILE,660.00,PHP,IN1005,TYPE5
0231583926,2020-09-16,958,STORE,2959.25,PHP,IN1004,TYPE4
4713391188,2020-04-02,MOB,MOBILE,241.25,PHP,IN1002,TYPE2
2867833572,2020-11-23,974,STORE,4918.75,PHP,IN1003,TYPE3
5649603270,2020-11-12,MOB,MOBILE,6647.75,PHP,IN1003,TYPE3
2094754470,2020-09-06,MOB,MOBILE,5114.25,PHP,IN1002,TYPE2
5608274208,2020-06-01,367,STORE,8537.50,PHP,IN1001,TYPE1
6929053664,2020-04-23,242,STORE,2464.00,PHP,IN1001,TYPE1
3111962199,2020-03-06,926,STORE,2240.75,PHP,IN1005,TYPE5
0730497124,2020-06-15,MOB,MOBILE,805.75,PHP,IN1005,TYPE5
6102228954,2020-02-12,753,STORE,7768.50,PHP,IN1003,TYPE3
6866703821,2020-12-29,MOB,MOBILE,9700.00,PHP,IN1004,TYPE4
7445871833,2020-02-13,713,STORE,6086.50,PHP,IN1005,TYPE5
7585257632,2020-01-10,464,STORE,8249.00,PHP,IN1005,TYPE5
5048562962,2020-02-17,MOB,MOBILE,1564.50,PHP,IN1001,TYPE1
2759405163,2020-04-09,355,STORE,6885.75,PHP,IN1003,TYPE3
4458861212,2020-06-25,MOB,MOBILE,9417.00,PHP,IN1005,TYPE5
3835509592,2020-08-10,MOB,MOBILE,899.50,PHP,IN1001,TYPE1
9586653711,2020-05-17,339,STORE,453.00,PHP,IN1003,TYPE3
7380045064,2020-03-05,MOB,MOBILE,7193.00,PHP,IN1002,TYPE2
0886121789,2020-11-03,MOB,MOBILE,7391.50,PHP,IN1001,TYPE1
8304819983,2020-03-30,MOB,MOBILE,4350.25,PHP,IN1001,TYPE1
9152296000,2020-05-24,MOB,MOBILE,7751.50,PHP,IN1005,TYPE5
6170570115,2020-12-27,MOB,MOBILE,2075.25,PHP,IN1002,TYPE2
4065437545,2020-02-25,MOB,MOBILE,6960.00,PHP,IN1004,TYPE4
6926148339,2020-09-21,MOB,MOBILE,5935.00,PHP,IN1001,TYPE1
0979667579,2020-12-22,394,STORE,7508.25,PHP,IN1001,TYPE1
9510790245,2020-05-20,MOB,MOBILE,4070.00,PHP,IN1001,TYPE1
3836682253,2020-07-08,523,STORE,9598.25,PHP,IN1005,TYPE5
7075365943,2020-06-06,MOB,MOBILE,7854.50,PHP,IN1001,TYPE1
6052630899,2020-03-22,699,STORE,6892.50,PHP,IN1002,TYPE2
7272600880,2020-12-19,MOB,MOBILE,8452.75,PHP,IN1003,TYPE3
5942247155,2020-01-06,564,STORE,3607.25,PHP,IN1001,TYPE1
9541850322,2020-02-15,374,STORE,918.25,PHP,IN1004,TYPE4
8886098361,2020-12-19,MOB,MOBILE,5586.50,PHP,IN1001,TYPE1
6364073847,2020-11-05,752,STORE,3237.50,PHP,IN1002,TYPE2
5096177082,2020-05-01,906,STORE,6608.50,PHP,IN1002,TYPE2
7800059923,2020-04-11,679,STORE,2346.00,PHP,IN1001,TYPE1
2889147575,2020-03-07,140,STORE,8234.00,PHP,IN1003,TYPE3
9616406784,2020-08-19,MOB,MOBILE,7244.75,PHP,IN1003,TYPE3
1216881296,2020-12-20,044,STORE,9470.75,PHP,IN1004,TYPE4
6120200884,2020-10-21,MOB,MOBILE,2952.75,PHP,IN1005,TYPE5
6544949460,2020-09-11,306,STORE,3443.25,PHP,IN1004,TYPE4
9840538822,2020-10-07,MOB,MOBILE,263.50,PHP,IN1005,TYPE5
1721036309,2020-12-21,MOB,MOBILE,2538.50,PHP,IN1003,TYPE3
7532203123,2020-07-24,185,STORE,4476.00,PHP,IN1001,TYPE1
7801801736,2020-01-02,657,STORE,7437.00,PHP,IN1004,TYPE4
3204509451,2020-08-26,MOB,MOBILE,3976.25,PHP,IN1001,TYPE1
1374276593,2020-07-29,735,STORE,4998.00,PHP,IN1003,TYPE3
0191027584,2020-03-26,MOB,MOBILE,4998.75,PHP,IN1002,TYPE2
9335522691,2020-05-29,MOB,MOBILE,5557.75,PHP,IN1004,TYPE4
9731618705,2020-06-10,MOB,MOBILE,5203.25,PHP,IN1003,TYPE3
9937433782,2020-07-25,MOB,MOBILE,670.25,PHP,IN1002,TYPE2
5938623931,2020-09-23,MOB,MOBILE,8647.25,PHP,IN1001,TYPE1
3837295768,2020-03-20,805,STORE,1897.50,PHP,IN1002,TYPE2
5930286488,2020-07-08,697,STORE,6456.75,PHP,IN1001,TYPE1
7200986482,2020-08-28,128,STORE,5522.75,PHP,IN1004,TYPE4
2838074816,2020-10-25,MOB,MOBILE,9001.50,PHP,IN1002,TYPE2
5643135248,2020-07-03,641,STORE,5044.00,PHP,IN1001,TYPE1
9024166767,2020-12-06,217,STORE,3716.75,PHP,IN1001,TYPE1
1522986737,2020-11-27,456,STORE,1455.25,PHP,IN1001,TYPE1
8091945045,2020-01-05,MOB,MOBILE,8795.25,PHP,IN1005,TYPE5
8952667311,2020-03-11,594,STORE,7393.50,PHP,IN1005,TYPE5
7416787599,2020-11-21,MOB,MOBILE,2790.75,PHP,IN1001,TYPE1
9632996837,2020-07-09,MOB,MOBILE,7955.00,PHP,IN1003,TYPE3
4269920783,2020-10-29,932,STORE,9205.25,PHP,IN1003,TYPE3
1404810390,2020-03-09,227,STORE,8219.50,PHP,IN1005,TYPE5
7281746464,2020-05-09,351,STORE,1368.25,PHP,IN1005,TYPE5
4748470238,2020-05-23,754,STORE,744.00,PHP,IN1001,TYPE1
4080565983,2020-02-02,368,STORE,1303.75,PHP,IN1001,TYPE1
5212287191,2020-08-29,MOB,MOBILE,4593.75,PHP,IN1004,TYPE4
8154715907,2020-12-04,MOB,MOBILE,8376.00,PHP,IN1002,TYPE2
8187239170,2020-05-04,MOB,MOBILE,5034.25,PHP,IN1002,TYPE2
6024644666,2020-06-08,900,STORE,2258.25,PHP,IN1003,TYPE3
5309129011,2020-11-04,156,STORE,4271.25,PHP,IN1004,TYPE4
8755127128,2020-02-17,775,STORE,8990.00,PHP,IN1002,TYPE2
6329527946,2020-08-20,712,STORE,5434.75,PHP,IN1002,TYPE2
1958924239,2020-12-10,879,STORE,9695.50,PHP,IN1001,TYPE1
2673191494,2020-02-20,835,STORE,7758.00,PHP,IN1002,TYPE2
0966921329,2020-07-26,MOB,MOBILE,2225.75,PHP,IN1001,TYPE1
6068172953,2020-08-24,215,STORE,3757.50,PHP,IN1003,TYPE3
1869368414,2020-04-04,MOB,MOBILE,8953.00,PHP,IN1003,TYPE3
0491060578,2020-12-22,MOB,MOBILE,4836.00,PHP,IN1003,TYPE3
7869741909,2020-12-02,MOB,MOBILE,8337.25,PHP,IN1001,TYPE1
7648002917,2020-02-26,MOB,MOBILE,6570.25,PHP,IN1001,TYPE1
6116810536,2020-04-15,069,STORE,3129.25,PHP,IN1003,TYPE3
7696651951,2020-04-27,MOB,MOBILE,1268.25,PHP,IN1002,TYPE2
3676147117,2020-10-17,MOB,MOBILE,3373.25,PHP,IN1002,TYPE2
1250073567,2020-06-28,MOB,MOBILE,1229.50,PHP,IN1005,TYPE5
0912228140,2020-10-28,MOB,MOBILE,5933.50,PHP,IN1003,TYPE3
2063015131,2020-03-01,MOB,MOBILE,4854.00,PHP,IN1005,TYPE5
1068599474,2020-01-25,MOB,MOBILE,4046.75,PHP,IN1004,TYPE4
2078532995,2020-09-05,429,STORE,8864.00,PHP,IN1002,TYPE2
9234078398,2020-08-15,457,STORE,2912.50,PHP,IN1004,TYPE4
8574018213,2020-02-21,MOB,MOBILE,9357.75,PHP,IN1005,TYPE5
9447833943,2020-12-09,479,STORE,258.75,PHP,IN1004,TYPE4
1522428662,2020-07-17,MOB,MOBILE,8637.75,PHP,IN1003,TYPE3
4422741452,2020-05-26,MOB,MOBILE,4831.75,PHP,IN1002,TYPE2
8090458713,2020-03-12,447,STORE,6788.25,PHP,IN1003,TYPE3
2818077793,2020-12-29,MOB,MOBILE,5119.75,PHP,IN1001,TYPE1
6399306124,2020-05-18,MOB,MOBILE,5405.75,PHP,IN1002,TYPE2
0702920943,2020-10-01,MOB,MOBILE,1657.50,PHP,IN1004,TYPE4
2765434483,2020-04-20,167,STORE,7681.50,PHP,IN1001,TYPE1
4132602843,2020-07-27,470,STORE,174.75,PHP,IN1002,TYPE2
1609065664,2020-04-22,245,STORE,2947.50,PHP,IN1005,TYPE5
4425359610,2020-11-02,595,STORE,7860.75,PHP,IN1005,TYPE5
2918519267,2020-05-05,380,STORE,392.50,PHP,IN1002,TYPE2
4163043281,2020-12-10,651,STORE,1323.00,PHP,IN1004,TYPE4
9090156232,2020-12-10,MOB,MOBILE,7157.75,PHP,IN1001,TYPE1
8102374366,2020-07-08,062,STORE,1355.00,PHP,IN1004,TYPE4
2542457132,2020-02-09,MOB,MOBILE,1158.50,PHP,IN1001,TYPE1
8131790505,2020-05-19,MOB,MOBILE,6745.00,PHP,IN1003,TYPE3
0529892165,2020-06-17,803,STORE,6608.25,PHP,IN1004,TYPE4
4327581082,2020-09-14,362,STORE,1755.75,PHP,IN1002,TYPE2
0803313470,2020-04-26,159,STORE,3405.50,PHP,IN1002,TYPE2
7517640107,2020-08-27,810,STORE,3678.75,PHP,IN1003,TYPE3
9368796698,2020-12-13,522,STORE,112.75,PHP,IN1005,TYPE5
3424639907,2020-08-27,MOB,MOBILE,1255.00,PHP,IN1004,TYPE4
3988814384,2020-10-01,MOB,MOBILE,3562.25,PHP,IN1001,TYPE1
3676298109,2020-07-04,MOB,MOBILE,3099.50,PHP,IN1004,TYPE4
4612067622,2020-07-20,MOB,MOBILE,1107.50,PHP,IN1005,TYPE5
3933888906,2020-07-30,208,STORE,6476.00,PHP,IN1002,TYPE2
6767554722,2020-08-22,MOB,MOBILE,1206.25,PHP,IN1003,TYPE3
3411479345,2020-12-05,MOB,MOBILE,1706.75,PHP,IN1001,TYPE1
5082505398,2020-12-03,MOB,MOBILE,6864.00,PHP,IN1002,TYPE2
9840358424,2020-04-30,MOB,MOBILE,1082.75,PHP,IN1001,TYPE1
3603981347,2020-06-28,458,STORE,7413.75,PHP,IN1001,TYPE1
3393890581,2020-12-12,992,STORE,4694.00,PHP,IN1004,TYPE4
9535934200,2020-08-21,MOB,MOBILE,169.00,PHP,IN1001,TYPE1
1860209643,2020-02-18,MOB,MOBILE,3542.75,PHP,IN1002,TYPE2
3091102785,2020-09-08,MOB,MOBILE,6047.50,PHP,IN1002,TYPE2
3389630313,2020-05-21,MOB,MOBILE,4278.75,PHP,IN1003,TYPE3
6487720897,2020-07-24,589,STORE,8441.75,PHP,IN1003,TYPE3
3602556479,2020-08-24,004,STORE,3311.25,PHP,IN1004,TYPE4
6464811761,2020-10-14,836,STORE,1614.50,PHP,IN1005,TYPE5
7690314898,2020-04-13,MOB,MOBILE,2505.75,PHP,IN1001,TYPE1
8404482637,2020-01-18,554,STORE,6207.75,PHP,IN1002,TYPE2
4327501946,2020-01-20,410,STORE,9074.00,PHP,IN1003,TYPE3
0684883978,2020-08-29,MOB,MOBILE,8645.25,PHP,IN1001,TYPE1
6578445920,2020-08-25,MOB,MOBILE,5220.75,PHP,IN1002,TYPE2
3268995240,2020-02-19,MOB,MOBILE,1649.50,PHP,IN1003,TYPE3
6391243619,2020-02-24,598,STORE,6339.25,PHP,IN1004,TYPE4
5048783056,2020-07-16,MOB,MOBILE,6791.25,PHP,IN1004,TYPE4
9823571369,2020-03-25,MOB,MOBILE,5239.75,PHP,IN1001,TYPE1
3782365171,2020-05-27,058,STORE,5348.00,PHP,IN1001,TYPE1
0704784643,2020-08-13,754,STORE,8750.25,PHP,IN1001,TYPE1
9974083936,2020-05-17,785,STORE,9686.75,PHP,IN1004,TYPE4
7545469831,2020-02-24,MOB,MOBILE,3598.50,PHP,IN1005,TYPE5
0929341037,2020-05-14,MOB,MOBILE,8653.00,PHP,IN1001,TYPE1
2589219235,2020-12-18,MOB,MOBILE,8669.75,PHP,IN1001,TYPE1
6752430691,2020-12-04,258,STORE,4932.50,PHP,IN1002,TYPE2
9782737804,2020-01-20,394,STORE,9921.50,PHP,IN1001,TYPE1
0003922841,2020-06-22,979,STORE,2655.25,PHP,IN1004,TYPE4
4943608465,2020-04-24,MOB,MOBILE,5745.00,PHP,IN1005,TYPE5
9934877234,2020-12-01,MOB,MOBILE,5775.50,PHP,IN1004,TYPE4
4454844236,2020-02-07,866,STORE,3636.75,PHP,IN1001,TYPE1
4729037004,2020-03-03,MOB,MOBILE,2414.00,PHP,IN1005,TYPE5
6703299902,2020-02-06,MOB,MOBILE,8169.25,PHP,IN1004,TYPE4
8852290346,2020-05-03,MOB,MOBILE,4765.00,PHP,IN1002,TYPE2
9583987514,2020-07-30,MOB,MOBILE,6213.50,PHP,IN1005,TYPE5
5733445187,2020-02-04,086,STORE,436.50,PHP,IN1005,TYPE5
1366774451,2020-03-06,MOB,MOBILE,6672.00,PHP,IN1002,TYPE2
3600971479,2020-10-31,MOB,MOBILE,6277.00,PHP,IN1005,TYPE5
2617009833,2020-01-01,827,STORE,7415.00,PHP,IN1004,TYPE4
7103131963,2020-01-23,112,STORE,9152.25,PHP,IN1001,TYPE1
0791071212,2020-12-29,652,STORE,8066.25,PHP,IN1003,TYPE3
4426304546,2020-04-09,MOB,MOBILE,8673.50,PHP,IN1005,TYPE5
5607573818,2020-08-13,MOB,MOBILE,210.25,PHP,IN1004,TYPE4
5377303475,2020-09-18,MOB,MOBILE,349.75,PHP,IN1002,TYPE2
7590180673,2020-12-23,560,STORE,7810.25,PHP,IN1003,TYPE3
8076502963,2020-01-05,799,STORE,1987.50,PHP,IN1001,TYPE1
2720612785,2020-12-01,102,STORE,288.50,PHP,IN1005,TYPE5
2106694658,2020-06-25,011,STORE,6273.00,PHP,IN1002,TYPE2
6245344695,2020-04-07,042,STORE,1620.25,PHP,IN1003,TYPE3
7519987179,2020-12-09,MOB,MOBILE,4168.75,PHP,IN1002,TYPE2
1232717049,2020-02-25,085,STORE,9870.75,PHP,IN1001,TYPE1
7491670558,2020-12-28,088,STORE,1099.25,PHP,IN1005,TYPE5
8875404734,2020-09-05,805,STORE,8966.50,PHP,IN1001,TYPE1
6962656363,2020-10-16,923,STORE,602.00,PHP,IN1001,TYPE1
5725247060,2020-02-29,775,STORE,5850.00,PHP,IN1001,TYPE1
3371328506,2020-12-11,MOB,MOBILE,3172.00,PHP,IN1005,TYPE5
0924871073,2020-09-10,MOB,MOBILE,422.25,PHP,IN1001,TYPE1
8063477766,2020-09-25,153,STORE,40.75,PHP,IN1003,TYPE3
4147272447,2020-11-26,026,STORE,5180.00,PHP,IN1002,TYPE2
0409905594,2020-07-31,018,STORE,8612.25,PHP,IN1001,TYPE1
7536945477,2020-02-26,MOB,MOBILE,999.00,PHP,IN1001,TYPE1
8569323898,2020-06-19,477,STORE,7306.50,PHP,IN1004,TYPE4
8720024250,2020-02-14,MOB,MOBILE,6621.75,PHP,IN1002,TYPE2
9482484753,2020-02-15,MOB,MOBILE,1593.75,PHP,IN1001,TYPE1
6274310023,2020-09-07,029,STORE,4026.00,PHP,IN1005,TYPE5
7330473700,2020-04-17,MOB,MOBILE,5759.00,PHP,IN1004,TYPE4
